TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         7296  1.61748E+00  1.54001E+00  7.55740E-01  2.37478E+00  6.12153E-02  1.63515E-01  2.26897E-03  1.34019E-01  3.83462E-02  6.22045E-02  1.72734E-01 -8.69872E-03  7.63175E-02  3.26449E-02  1.58333E-01   -2236.28844941577
         7297  1.60727E+00  1.45983E+00  8.15686E-01  2.34332E+00  6.28550E-02  1.55136E-01  3.09347E-02  9.80930E-02 -7.58204E-03  5.70891E-02  1.90151E-01 -3.23858E-02  2.62490E-02  2.91154E-02  1.00692E-01   -2219.02003353267
         7298  1.70070E+00  1.56729E+00  8.66614E-01  2.36500E+00  5.99207E-02  2.17198E-01  2.11960E-02  1.18408E-01  1.37090E-03  4.57752E-02  1.78862E-01 -5.58514E-02  4.83831E-02  1.78819E-02  1.72088E-01   -2261.85931476468
         7299  1.70790E+00  1.57027E+00  8.53026E-01  2.37730E+00  5.99351E-02  2.46471E-01  4.53217E-02  1.25605E-01  2.32609E-02  6.06898E-02  1.92367E-01 -2.22018E-02  5.52056E-02  2.02778E-02  1.34786E-01   -2246.68302315968
         7300  1.63652E+00  1.50939E+00  8.24729E-01  2.35225E+00  5.73808E-02  2.02941E-01  6.85835E-03  1.34152E-01  4.41491E-02  7.89616E-02  2.09970E-01 -3.37834E-02  3.54356E-02 -5.36226E-03  1.04344E-01   -2231.71971945893
         7301  1.70329E+00  1.51336E+00  8.17214E-01  2.37459E+00  6.43781E-02  1.55661E-01  8.24011E-03  1.01056E-01  2.88566E-02  3.55293E-02  1.54512E-01 -2.37260E-02  3.41343E-02  1.07151E-02  8.88082E-02   -2192.62619871714
         7302  1.59671E+00  1.63981E+00  7.95129E-01  2.38805E+00  6.94132E-02  1.59925E-01  9.22413E-03  1.13591E-01  3.93499E-02  5.82949E-02  1.84729E-01 -2.36940E-02  4.51819E-02  9.67130E-03  1.30259E-01   -2186.01136404256
         7303  1.69388E+00  1.56587E+00  8.43376E-01  2.33267E+00  6.89285E-02  1.67749E-01  1.28563E-02  1.16773E-01  1.57645E-02  5.59926E-02  1.94332E-01 -2.00601E-02  3.52641E-02  3.53930E-02  1.46871E-01   -2220.01378049368
         7304  1.62464E+00  1.49871E+00  8.02705E-01  2.39834E+00  6.62737E-02  1.55311E-01 -1.17793E-02  1.05276E-01  4.78804E-03  4.78375E-02  1.55212E-01 -2.97352E-02  2.10527E-02 -7.93040E-03  1.31384E-01   -2242.92293990864
         7305  1.61362E+00  1.53258E+00  7.59954E-01  2.39916E+00  6.16790E-02  2.78973E-01 -2.17428E-02  9.34753E-02  2.07797E-02  4.28167E-02  1.74852E-01 -4.02094E-02  2.81988E-02  7.17085E-03  1.51603E-01   -2219.42904670874
         7306  1.67604E+00  1.53029E+00  8.03712E-01  2.35251E+00  5.97289E-02  2.01985E-01 -2.42891E-02  1.18761E-01  3.82691E-02  1.52474E-03  1.91594E-01 -4.31942E-02  4.65802E-02 -7.25062E-03  1.39845E-01   -2180.24634662940
         7307  1.68917E+00  1.52551E+00  8.00205E-01  2.32349E+00  6.56428E-02  2.30691E-01 -4.30631E-03  1.20860E-01  2.43040E-02  4.56546E-02  2.08227E-01 -7.40622E-03  2.90067E-02  1.53985E-02  1.01206E-01   -2201.62071277225
         7308  1.66396E+00  1.52885E+00  6.98187E-01  2.43701E+00  6.50511E-02  1.84134E-01 -7.25520E-03  1.62009E-01  6.05018E-03  2.88607E-02  2.22414E-01 -3.68191E-02  5.50558E-02 -1.15480E-02  1.47032E-01   -2220.87220539427
         7309  1.62783E+00  1.61557E+00  8.60324E-01  2.42939E+00  5.59030E-02  1.61039E-01  2.36174E-02  1.50189E-01  4.46409E-03  2.24537E-02  1.87040E-01 -1.82957E-04  3.30695E-02  1.47123E-02  1.32851E-01   -2244.14411433447
         7310  1.65469E+00  1.55294E+00  9.07798E-01  2.40408E+00  6.26745E-02  2.59767E-01  5.26575E-04  9.06000E-02  3.84841E-02  2.82556E-02  3.06916E-01  5.33105E-03  3.72327E-02  1.49544E-02  1.33034E-01   -2196.88035324471
         7311  1.63744E+00  1.54607E+00  8.71767E-01  2.46737E+00  5.71007E-02  1.96223E-01  2.87792E-02  1.25645E-01  4.83926E-02  2.99725E-02  2.52416E-01  2.94214E-02  6.36887E-02  5.61867E-02  2.21371E-01   -2223.26196300124
         7312  1.60431E+00  1.56310E+00  7.95968E-01  2.36661E+00  4.52728E-02  1.53375E-01  1.20241E-02  1.43637E-01  6.34159E-02  7.38825E-02  3.19211E-01  1.11043E-02  9.03379E-02  1.09269E-01  2.32913E-01   -2206.85233586505
         7313  1.65762E+00  1.55979E+00  7.68986E-01  2.37038E+00  5.60498E-02  2.30449E-01  4.26900E-02  1.63702E-01  9.82233E-02  4.80925E-02  2.92199E-01  2.28685E-02  1.02589E-01  8.60822E-02  2.58784E-01   -2187.19466455270
         7314  1.77173E+00  1.55721E+00  8.02483E-01  2.45702E+00  5.93986E-02  2.61857E-01  2.57487E-02  1.29238E-01  2.77766E-02  3.97977E-02  2.59738E-01  1.91959E-02  4.09453E-02  1.78142E-02  1.79142E-01   -2226.92006381091
         7315  1.65919E+00  1.59627E+00  7.79901E-01  2.37840E+00  5.22533E-02  2.68697E-01  9.40412E-03  9.91759E-02  1.63488E-03 -1.21658E-02  3.31868E-01 -2.78694E-02  1.46998E-02  6.14641E-02  1.98148E-01   -2253.69157490412
         7316  1.61063E+00  1.52397E+00  8.56716E-01  2.38907E+00  5.60546E-02  2.14647E-01  1.36199E-03  9.74311E-02  6.82826E-02  3.24199E-02  2.58202E-01  2.68952E-03  2.18060E-02  7.96837E-02  1.52098E-01   -2197.38875895514
         7317  1.64109E+00  1.57266E+00  8.53241E-01  2.43583E+00  6.24156E-02  1.72286E-01  1.82233E-02  1.14490E-01 -6.00637E-03 -1.17052E-02  2.75640E-01 -1.66141E-02  9.49231E-03  4.66989E-02  1.42968E-01   -2234.53104057954
         7318  1.65006E+00  1.57715E+00  7.69267E-01  2.40683E+00  6.12687E-02  1.65691E-01  1.35816E-02  1.34955E-01  4.09036E-02  8.18051E-03  2.30324E-01 -2.32197E-02  4.33145E-02  2.91353E-02  1.82920E-01   -2207.85334243713
         7319  1.62523E+00  1.62371E+00  8.15232E-01  2.44161E+00  6.27767E-02  2.47579E-01  1.35210E-02  1.11202E-01  1.94324E-02  4.58001E-02  2.80005E-01  2.66602E-02  3.35952E-02  5.56362E-02  1.84256E-01   -2183.33701596717
         7320  1.67925E+00  1.59528E+00  8.75323E-01  2.43473E+00  7.09805E-02  1.99100E-01 -7.86291E-03  1.28767E-01  4.09709E-02  4.76558E-02  2.71546E-01  7.63591E-03  4.05370E-02  4.84238E-02  1.48375E-01   -2125.26569413335
         7321  1.65245E+00  1.59443E+00  7.37333E-01  2.40422E+00  6.85387E-02  1.90074E-01  2.05413E-02  1.21931E-01  2.33131E-02  6.48481E-03  2.50788E-01 -3.42326E-02  1.30663E-02  2.96745E-02  1.22966E-01   -2207.21042999925
         7322  1.66335E+00  1.55951E+00  7.87428E-01  2.41112E+00  6.40282E-02  1.74570E-01  2.48204E-03  1.14492E-01  4.48726E-02  1.56072E-02  2.12982E-01 -1.89099E-02  1.74463E-02  2.62987E-02  1.21608E-01   -2259.58750045895
         7323  1.69507E+00  1.50477E+00  8.24145E-01  2.32414E+00  5.98602E-02  1.58552E-01  5.39078E-03  9.58158E-02  2.99065E-02  1.42025E-03  2.42455E-01 -6.45259E-03  2.76024E-02  3.29647E-02  1.51059E-01   -2266.68335172553
         7324  1.60375E+00  1.52472E+00  8.09322E-01  2.37125E+00  6.00766E-02  1.97815E-01  1.31603E-02  1.23803E-01  5.04871E-02 -1.01974E-03  2.20429E-01 -2.07696E-03  2.71335E-02 -2.47282E-03  1.51349E-01   -2281.29604331790
         7325  1.65273E+00  1.50287E+00  7.75664E-01  2.38703E+00  5.25898E-02  1.49096E-01  2.87631E-03  1.26303E-01  1.63042E-02  2.57694E-02  1.65929E-01 -2.84660E-02  2.15484E-02 -1.41161E-03  1.38202E-01   -2265.01126649653
         7326  1.70954E+00  1.64347E+00  8.16069E-01  2.37312E+00  5.71510E-02  1.70349E-01 -1.23532E-02  1.14187E-01  6.08342E-03  2.87329E-02  1.72432E-01 -4.99473E-02  2.64452E-02  4.36405E-02  1.09286E-01   -2200.20977504225
         7327  1.67461E+00  1.48197E+00  7.94839E-01  2.35066E+00  6.63729E-02  1.65011E-01  1.77792E-02  1.53491E-01 -5.61553E-03 -1.59908E-02  2.30497E-01 -6.13375E-02  1.13651E-02  3.26595E-02  1.54830E-01   -2153.76123324482
         7328  1.58398E+00  1.60736E+00  7.81330E-01  2.46882E+00  6.69099E-02  1.55207E-01  1.88678E-02  1.72917E-01 -1.68752E-02  3.72526E-03  2.23089E-01 -3.25592E-02  3.50364E-02  5.61089E-03  1.54017E-01   -2147.81387488920
         7329  1.64420E+00  1.63083E+00  8.15660E-01  2.40853E+00  7.17604E-02  2.03538E-01 -2.16873E-02  1.50666E-01 -1.72206E-02  3.68637E-02  1.80796E-01 -4.69371E-02  4.46553E-02  3.66577E-02  1.30087E-01   -2177.00010759102
         7330  1.60634E+00  1.60000E+00  8.01456E-01  2.43909E+00  6.73690E-02  1.92382E-01 -1.60839E-02  1.37175E-01 -1.20138E-02  2.77626E-02  1.58173E-01 -3.10013E-02  3.12093E-02  1.53738E-02  1.36255E-01   -2191.29335218181
         7331  1.67357E+00  1.56245E+00  7.00834E-01  2.37006E+00  6.37324E-02  1.32599E-01 -3.82851E-02  1.81852E-01 -7.77009E-03  1.42718E-02  1.64221E-01 -2.44806E-02  6.34004E-02  1.91960E-02  1.35778E-01   -2201.06305946686
         7332  1.63986E+00  1.61535E+00  8.15054E-01  2.43172E+00  6.61198E-02  1.70812E-01 -1.80396E-02  1.09018E-01  1.73437E-02 -5.59175E-03  1.11645E-01 -9.24642E-03  8.39898E-04  1.91346E-02  1.47445E-01   -2135.99211842521
         7333  1.55451E+00  1.63931E+00  7.62863E-01  2.46570E+00  6.23563E-02  2.25719E-01 -6.32463E-02  1.93267E-01 -1.46186E-04  1.18621E-03  1.52649E-01 -6.52124E-02  8.84813E-02 -1.02223E-03  1.98441E-01   -2173.14313143127
         7334  1.66109E+00  1.66401E+00  7.55316E-01  2.39117E+00  5.86034E-02  2.31395E-01 -4.27064E-03  1.59894E-01  5.18878E-02 -1.11332E-02  2.65852E-01 -3.45548E-02  2.12179E-02 -2.27940E-03  1.43675E-01   -2216.43709071234
         7335  1.66420E+00  1.63560E+00  7.10020E-01  2.41324E+00  6.22362E-02  2.66881E-01  9.69876E-03  1.25032E-01  6.94732E-02  2.61925E-02  1.85664E-01 -2.06279E-03  1.37626E-02  3.44833E-02  1.66221E-01   -2191.57307409510
         7336  1.70516E+00  1.55587E+00  8.25606E-01  2.41443E+00  6.29080E-02  1.66492E-01  3.37271E-02  1.33795E-01  5.35915E-03 -1.17793E-03  1.73655E-01 -1.17169E-02  1.38243E-02  4.11992E-02  1.36573E-01   -2211.55664995295
         7337  1.66308E+00  1.55070E+00  7.73092E-01  2.40480E+00  6.25046E-02  1.88823E-01 -2.20458E-02  1.45390E-01  6.90000E-03 -1.39625E-04  1.37205E-01 -2.88433E-02  4.48481E-02  2.53105E-02  1.42522E-01   -2217.59019859064
         7338  1.66974E+00  1.54579E+00  7.69302E-01  2.34436E+00  6.35006E-02  1.78765E-01 -2.44842E-03  1.41642E-01  1.50602E-02  6.02370E-02  1.96939E-01 -2.54475E-02  2.72394E-02  3.63380E-02  1.56621E-01   -2241.00440508927
         7339  1.70057E+00  1.54193E+00  8.72047E-01  2.36244E+00  5.55431E-02  2.14093E-01 -3.78059E-03  1.30174E-01  3.38344E-02  2.99572E-02  1.87318E-01  1.40739E-04  1.75239E-02  5.95048E-03  1.65741E-01   -2232.23555613667
         7340  1.75577E+00  1.55255E+00  7.61234E-01  2.43014E+00  5.28160E-02  2.33884E-01 -6.57919E-03  9.94595E-02  3.26387E-02  5.89141E-03  1.62855E-01  2.91809E-02  2.94912E-02  1.43662E-02  1.40468E-01   -2234.81088046086
         7341  1.66481E+00  1.53313E+00  7.84951E-01  2.40420E+00  5.38652E-02  1.89899E-01  1.05262E-02  1.71011E-01  2.53456E-02  3.48384E-02  2.37053E-01 -1.77174E-02  2.21928E-02  2.48891E-02  1.54056E-01   -2218.30333548773
         7342  1.60071E+00  1.54785E+00  8.02155E-01  2.43088E+00  5.54870E-02  1.64670E-01 -3.93796E-03  1.31916E-01  3.59803E-02 -5.86174E-03  2.72913E-01 -1.62521E-02  7.12876E-03  6.15056E-02  1.42724E-01   -2241.00840405929
         7343  1.69329E+00  1.57772E+00  7.74323E-01  2.34335E+00  5.59174E-02  2.19346E-01 -1.48451E-03  1.08766E-01  4.97153E-02  1.15969E-02  1.85747E-01 -6.60622E-03  8.48590E-04  3.46345E-02  1.40814E-01   -2253.38056580571
         7344  1.54822E+00  1.56678E+00  8.02634E-01  2.37734E+00  5.70255E-02  1.84421E-01 -7.22662E-03  1.15585E-01  6.85196E-02  4.04654E-02  3.18386E-01  1.50684E-03 -4.11741E-03  3.57442E-02  1.26194E-01   -2228.04066962747
         7345  1.62281E+00  1.64664E+00  7.72799E-01  2.39372E+00  5.30938E-02  1.98720E-01  3.75588E-03  1.60851E-01  3.13408E-02  1.83136E-02  2.20121E-01  2.11670E-02 -1.68660E-02  3.97947E-02  1.41670E-01   -2230.44839093062
         7346  1.68249E+00  1.54117E+00  8.65094E-01  2.42783E+00  5.48055E-02  1.86318E-01  4.18355E-02  1.33333E-01  3.28731E-02  4.17851E-02  2.00493E-01 -1.79099E-02 -7.87648E-03  3.31926E-02  1.12409E-01   -2203.67148686464
         7347  1.66366E+00  1.57241E+00  8.15922E-01  2.42508E+00  5.75576E-02  1.57846E-01  2.90530E-02  1.19325E-01  1.04222E-02  1.58615E-02  2.47005E-01 -2.53099E-02 -2.09306E-03  8.76762E-02  2.29704E-01   -2199.02663206648
         7348  1.69949E+00  1.59383E+00  6.74006E-01  2.30489E+00  5.86998E-02  2.01439E-01  5.83901E-03  9.47285E-02  3.09669E-02  3.59398E-02  2.18060E-01 -2.62501E-03  7.16891E-03  2.51118E-02  1.36171E-01   -2212.64955075954
         7349  1.69630E+00  1.57167E+00  7.59600E-01  2.34386E+00  5.89535E-02  1.86864E-01  1.60127E-02  9.80468E-02  3.84603E-02  6.56795E-02  2.63033E-01 -1.81231E-02  3.30008E-03  4.50424E-02  1.53594E-01   -2199.00195269915
         7350  1.65760E+00  1.53660E+00  8.00611E-01  2.39959E+00  6.36383E-02  1.85440E-01  9.61280E-03  9.66716E-02  2.98577E-02  1.33589E-02  2.45535E-01  2.63904E-02  2.02550E-03  4.23474E-02  1.25555E-01   -2219.05235628270
         7351  1.61571E+00  1.63016E+00  7.97673E-01  2.28284E+00  5.18462E-02  1.88808E-01  9.13552E-03  8.36858E-02  2.22109E-02  3.41090E-02  2.01547E-01  1.28197E-02  3.41735E-02  3.36414E-02  1.39963E-01   -2230.35386616892
         7352  1.59943E+00  1.55620E+00  7.90284E-01  2.27654E+00  6.09856E-02  1.89664E-01  4.27185E-02  1.06832E-01 -4.85098E-02  9.84390E-03  1.95863E-01  1.82905E-02  2.58574E-02  1.40051E-02  1.28990E-01   -2221.93835694959
         7353  1.67156E+00  1.47600E+00  7.38120E-01  2.35678E+00  5.20835E-02  2.15637E-01  2.70990E-02  1.11791E-01  2.36969E-02  2.85371E-02  2.17934E-01  2.48461E-02  3.79566E-02  4.92000E-02  1.47587E-01   -2226.65649754016
         7354  1.63174E+00  1.56856E+00  6.69026E-01  2.32012E+00  5.92575E-02  2.20181E-01  6.83781E-03  9.89889E-02  3.29095E-02  4.55299E-02  2.13877E-01 -3.37047E-02  4.79821E-02  5.02801E-02  2.30901E-01   -2210.76857415943
         7355  1.63086E+00  1.62001E+00  7.49104E-01  2.36560E+00  6.07922E-02  1.81625E-01 -1.76032E-02  1.00349E-01  2.65150E-02  8.16014E-03  2.10164E-01 -3.70908E-02  4.63015E-02  3.31015E-02  1.68400E-01   -2198.81514882191
         7356  1.67659E+00  1.51250E+00  8.47953E-01  2.35056E+00  5.88603E-02  1.71352E-01 -2.08938E-02  1.51743E-01  2.11865E-02  3.84089E-02  2.45838E-01  1.57752E-03  5.49846E-02  4.52935E-02  1.40021E-01   -2209.43557725522
         7357  1.70262E+00  1.53783E+00  8.15835E-01  2.34719E+00  5.85056E-02  1.58642E-01  2.41539E-03  1.38478E-01  3.28574E-03  3.43843E-02  2.36480E-01 -1.70372E-02  4.52110E-02  7.98553E-02  1.55338E-01   -2222.28575753257
         7358  1.61024E+00  1.48754E+00  7.55132E-01  2.42561E+00  5.86377E-02  1.97556E-01  1.80456E-02  1.83885E-01  3.38652E-02  4.93842E-02  2.14007E-01  3.36917E-02  5.10285E-02  6.07849E-02  1.56920E-01   -2197.34527654124
         7359  1.69801E+00  1.57786E+00  8.19332E-01  2.36261E+00  5.74813E-02  1.79783E-01 -1.96988E-02  1.21699E-01  2.19761E-02  1.31053E-02  1.94144E-01  1.19494E-02  1.69301E-02  4.50238E-02  1.34466E-01   -2192.58982565011
         7360  1.65147E+00  1.51214E+00  7.39213E-01  2.35076E+00  6.36133E-02  2.07936E-01 -1.64467E-02  1.69925E-01  2.54639E-02  3.40714E-02  1.78747E-01 -8.50154E-03  5.54536E-02  7.02933E-02  1.68297E-01   -2205.16531497857
         7361  1.68194E+00  1.61216E+00  7.97831E-01  2.39518E+00  5.69797E-02  1.76922E-01 -3.47884E-02  1.36584E-01  2.10191E-02  6.25642E-03  2.44113E-01  3.49968E-03  3.03421E-02  7.20052E-02  1.53383E-01   -2198.93490807209
         7362  1.67514E+00  1.52065E+00  8.21783E-01  2.36353E+00  6.33464E-02  2.53409E-01  2.06081E-02  1.90713E-01  4.79438E-02  9.79134E-03  2.46713E-01 -2.97977E-02  3.52223E-02  5.63751E-02  1.68039E-01   -2171.90403980046
         7363  1.62470E+00  1.58101E+00  7.27983E-01  2.30599E+00  5.62402E-02  1.86594E-01  3.38957E-02  2.02476E-01  4.30498E-02 -4.03882E-02  2.73350E-01  3.15909E-02  5.97006E-02  5.63503E-02  2.01916E-01   -2199.47703240218
         7364  1.67176E+00  1.55725E+00  8.34899E-01  2.29611E+00  4.64889E-02  1.96278E-01 -7.86140E-05  1.79033E-01  5.03708E-02 -3.20817E-02  2.33609E-01  4.42458E-03  3.07553E-02  3.40973E-02  1.41265E-01   -2172.52567545453
         7365  1.63236E+00  1.52400E+00  7.51139E-01  2.32031E+00  5.32974E-02  1.35777E-01  1.54961E-02  1.48708E-01 -1.76349E-02 -2.80972E-02  2.75835E-01 -5.67566E-03  3.74751E-02  5.13263E-02  1.58231E-01   -2211.11831306937
         7366  1.63335E+00  1.57239E+00  8.46824E-01  2.43040E+00  4.98755E-02  1.62044E-01  2.56867E-02  1.50766E-01  1.58080E-02 -3.71030E-02  3.20948E-01 -4.77090E-03  3.37925E-02  6.48230E-02  1.94742E-01   -2178.43696146572
         7367  1.59577E+00  1.53009E+00  8.29555E-01  2.39213E+00  5.97666E-02  1.83270E-01  9.26817E-03  1.25726E-01 -1.52233E-02 -1.68660E-03  3.13208E-01 -2.31258E-02  3.50506E-02  8.31531E-02  1.89473E-01   -2170.19901368751
         7368  1.64441E+00  1.55271E+00  8.78735E-01  2.40579E+00  5.33391E-02  1.80485E-01  1.11797E-02  2.12767E-01 -7.54034E-03 -1.72527E-02  2.84908E-01 -2.53536E-02  5.31189E-02  8.85854E-02  2.05290E-01   -2153.19620938042
         7369  1.59982E+00  1.56497E+00  9.02360E-01  2.36693E+00  5.66165E-02  2.11858E-01  3.48735E-02  1.32355E-01  1.27046E-02 -1.07218E-02  2.78749E-01  2.79338E-02  5.67076E-02  6.02995E-02  1.96786E-01   -2185.39639212008
         7370  1.65879E+00  1.58758E+00  7.60375E-01  2.40671E+00  5.99584E-02  2.20566E-01  2.64984E-02  1.32446E-01  3.11761E-03 -3.16704E-02  2.93964E-01  3.88820E-02  4.12245E-02  6.97747E-02  1.55599E-01   -2186.50100933338
         7371  1.62950E+00  1.57139E+00  6.80007E-01  2.34141E+00  5.83586E-02  1.79570E-01  3.29799E-02  1.29913E-01  2.31275E-02 -2.25103E-03  1.45946E-01  3.41823E-02  4.58319E-02  2.65086E-02  1.80555E-01   -2210.52647689413
         7372  1.65848E+00  1.54641E+00  8.73552E-01  2.43327E+00  6.51766E-02  2.17809E-01  3.34161E-02  1.33611E-01 -2.59021E-02  1.22802E-02  1.91629E-01 -1.07250E-02  5.44285E-02  5.09467E-02  1.72800E-01   -2178.94835911721
         7373  1.65415E+00  1.51208E+00  7.90397E-01  2.41219E+00  6.81154E-02  2.44419E-01  4.07677E-02  1.46791E-01  1.46929E-03  3.58910E-02  2.21601E-01  1.75045E-02  4.01894E-02  5.11410E-02  1.54398E-01   -2173.23370031768
         7374  1.67001E+00  1.56550E+00  8.55831E-01  2.37772E+00  6.14676E-02  2.51434E-01  4.45416E-02  1.21821E-01  3.63544E-03  2.70935E-02  2.61288E-01 -1.35548E-02  3.53408E-02  5.85655E-02  2.14906E-01   -2175.05687585520
         7375  1.66084E+00  1.50941E+00  8.16928E-01  2.38939E+00  6.58686E-02  2.04540E-01  3.82411E-02  1.65769E-01  3.67066E-02  3.42471E-02  2.39003E-01 -3.80546E-03  9.87698E-03  4.94852E-02  1.90107E-01   -2152.58494008448
         7376  1.63372E+00  1.56878E+00  8.03550E-01  2.36878E+00  7.12037E-02  2.38986E-01  3.45649E-02  1.41435E-01 -2.75459E-02  1.36841E-02  2.17991E-01 -2.72171E-02  1.25710E-02  7.67103E-02  1.94100E-01   -2154.37564083257
         7377  1.71973E+00  1.45428E+00  8.60244E-01  2.38962E+00  6.14274E-02  1.74188E-01  2.21679E-02  1.40407E-01  7.14727E-03  1.61057E-02  2.43721E-01  6.23253E-03  2.53622E-02  5.95616E-02  1.46169E-01   -2190.05983446566
         7378  1.64717E+00  1.52457E+00  9.19090E-01  2.36456E+00  6.09428E-02  1.58724E-01  2.39398E-02  1.23522E-01  1.53489E-02  2.40132E-02  2.17363E-01  2.31822E-02  2.27088E-02  3.30049E-02  1.81858E-01   -2143.33904581031
         7379  1.62020E+00  1.61066E+00  8.50143E-01  2.44358E+00  6.29149E-02  1.76461E-01  2.38591E-02  1.78807E-01 -1.95852E-02  4.21236E-02  3.79784E-01 -1.87267E-02  3.86894E-02  5.13614E-02  1.19566E-01   -2146.44866563891
         7380  1.63716E+00  1.52634E+00  8.72418E-01  2.46331E+00  6.15454E-02  2.22549E-01  1.46810E-02  1.50600E-01 -1.99805E-02  3.33695E-02  2.69288E-01 -3.41093E-02  2.35946E-02  3.80542E-02  1.37976E-01   -2209.60965347278
         7381  1.60226E+00  1.48476E+00  8.33381E-01  2.41497E+00  5.69705E-02  1.97464E-01  4.17871E-03  1.39010E-01 -2.84921E-03 -1.04916E-02  2.59506E-01 -3.81312E-02  1.22868E-02  5.58723E-02  1.29526E-01   -2222.57095196915
         7382  1.70881E+00  1.45334E+00  8.49210E-01  2.46548E+00  5.24917E-02  1.85652E-01  2.74980E-02  1.62741E-01 -3.20555E-03 -1.51390E-02  2.43894E-01 -3.44031E-02  4.79062E-02  1.26359E-02  1.29812E-01   -2214.14886877976
         7383  1.62881E+00  1.46444E+00  9.48906E-01  2.40748E+00  4.91461E-02  2.00427E-01  2.44545E-02  1.48257E-01  1.14728E-02 -7.98986E-03  1.79283E-01 -3.88333E-02 -2.83662E-03  2.36493E-02  1.44896E-01   -2271.32751256411
         7384  1.66942E+00  1.45797E+00  8.25676E-01  2.51184E+00  5.56958E-02  1.62258E-01  4.32476E-03  1.07926E-01 -2.48949E-02 -1.39696E-02  2.32381E-01 -2.86847E-02  4.94273E-04  4.62467E-02  1.55918E-01   -2244.68343153937
         7385  1.58354E+00  1.48244E+00  8.62771E-01  2.37514E+00  5.26683E-02  1.95538E-01  2.54967E-02  1.41637E-01 -9.55783E-03  2.80204E-04  2.26213E-01 -3.65424E-02 -1.63130E-02  3.40555E-02  1.65844E-01   -2187.15438774526
         7386  1.58626E+00  1.50678E+00  8.42953E-01  2.45877E+00  5.89160E-02  1.80321E-01  9.52937E-03  1.51996E-01 -3.79567E-02  3.51051E-03  2.14439E-01 -5.78643E-02 -3.34643E-03  6.17083E-02  1.53808E-01   -2194.82175185299
         7387  1.72950E+00  1.55657E+00  7.97431E-01  2.42988E+00  5.60353E-02  1.74445E-01 -5.02707E-03  1.25365E-01 -5.37081E-02  3.30409E-03  3.19334E-01 -5.39676E-02  1.06035E-02  7.77215E-02  1.61399E-01   -2228.05110170006
         7388  1.70551E+00  1.55631E+00  9.12191E-01  2.39264E+00  5.59364E-02  1.94123E-01  1.72554E-02  1.59981E-01 -3.45708E-02  9.28312E-03  3.04778E-01 -9.74254E-02  1.78071E-02  5.46898E-02  2.46450E-01   -2212.70439310033
         7389  1.70656E+00  1.55903E+00  8.74007E-01  2.40426E+00  6.40451E-02  1.72509E-01  2.04401E-02  1.57317E-01  1.70361E-02 -1.86021E-02  2.27413E-01 -4.24852E-02  2.05142E-03  3.57859E-02  1.36000E-01   -2194.63480349687
         7390  1.63215E+00  1.55439E+00  8.24567E-01  2.44736E+00  5.95601E-02  1.91836E-01  1.15598E-02  1.12176E-01  3.73627E-02  1.73077E-02  2.55404E-01 -2.02943E-02  4.85401E-03  5.33712E-02  1.67269E-01   -2168.13284660178
