TABLE NO.     6: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   MCMCOBJ
        -2890  2.99900E+00  2.92470E+01  1.15082E+01 -7.94982E-01  8.81076E-02  2.26473E-02  6.65482E-02 -6.82036E-03  8.25337E-02  2.05951E-02  3.23430E-02  7.75724E-02    5820.18248713529
        -2889  3.05000E+00  2.93886E+01  1.16020E+01 -7.15481E-01  8.98694E-02  2.30374E-02  8.07125E-02 -1.63129E-02  7.73745E-02  1.56571E-02  2.39027E-02  7.19633E-02    5853.54822030080
        -2888  3.09081E+00  2.96987E+01  1.16241E+01 -7.00147E-01  7.53415E-02  2.20768E-02  7.74512E-02 -1.16563E-02  8.34390E-02  2.19411E-02  2.69828E-02  7.05236E-02    5736.56736644356
        -2887  3.10388E+00  3.02820E+01  1.15039E+01 -5.72771E-01  7.59481E-02  2.24446E-02  8.09493E-02 -4.68096E-03  7.15836E-02  2.99509E-02  2.92056E-02  8.24766E-02    5811.02601151811
        -2886  3.05458E+00  3.04890E+01  1.16854E+01 -5.24001E-01  7.95742E-02  2.50604E-02  9.04211E-02  2.04852E-03  7.03241E-02  3.37446E-02  3.30757E-02  8.94615E-02    5859.87973971749
        -2885  3.04207E+00  3.03086E+01  1.16168E+01 -4.85267E-01  7.01943E-02  2.17650E-02  8.72143E-02  4.83617E-03  7.36571E-02  2.17727E-02  2.78434E-02  7.12657E-02    5808.19691331265
        -2884  3.05600E+00  2.95009E+01  1.17133E+01 -6.78257E-01  8.35487E-02  2.38775E-02  9.73644E-02  5.28686E-03  7.85133E-02  3.31792E-02  3.64197E-02  8.80171E-02    5885.34580577404
        -2883  3.10680E+00  2.95414E+01  1.12254E+01 -3.99987E-01  8.02037E-02  2.19974E-02  8.45268E-02  5.61938E-03  7.94034E-02  3.63682E-02  3.46189E-02  9.65621E-02    5713.79628302899
        -2882  3.14035E+00  2.97200E+01  1.12706E+01 -3.72955E-01  7.91670E-02  2.17643E-02  7.37086E-02  2.54965E-03  8.28315E-02  2.59861E-02  3.83786E-02  9.04709E-02    5776.41755169883
        -2881  3.13626E+00  2.97259E+01  1.12068E+01 -3.69740E-01  7.43410E-02  2.20445E-02  8.33594E-02  9.67791E-03  7.22313E-02  4.20070E-02  3.13180E-02  8.80167E-02    5856.71876205889
        -2880  3.11023E+00  2.97185E+01  1.14706E+01 -3.81690E-01  7.51335E-02  2.27606E-02  1.15032E-01  2.07981E-02  8.08078E-02  5.09486E-02  3.70648E-02  1.10546E-01    5777.42249202400
        -2879  3.10304E+00  2.95858E+01  1.16859E+01 -3.92744E-01  7.73837E-02  2.31010E-02  9.71877E-02  9.74605E-03  7.59056E-02  4.01566E-02  3.49919E-02  1.02599E-01    5829.71555606122
        -2878  3.13397E+00  3.01516E+01  1.13226E+01 -6.97163E-01  7.63914E-02  2.48792E-02  9.67919E-02  1.35641E-02  9.06934E-02  3.99831E-02  3.31056E-02  8.67259E-02    5873.31692493706
        -2877  3.02932E+00  2.98406E+01  1.14482E+01 -5.89791E-01  8.64034E-02  2.21296E-02  1.04447E-01  8.87933E-03  7.37046E-02  3.66815E-02  2.50834E-02  8.16933E-02    5703.28050652140
        -2876  3.06171E+00  2.94357E+01  1.15807E+01 -6.08821E-01  8.23640E-02  2.11482E-02  1.00280E-01  5.82495E-03  9.08408E-02  3.70781E-02  4.46606E-02  8.86809E-02    5806.67477859892
        -2875  3.07758E+00  2.97982E+01  1.13989E+01 -4.65985E-01  7.25446E-02  2.25634E-02  8.66602E-02 -5.19410E-03  7.87696E-02  3.15093E-02  3.05136E-02  7.87993E-02    5828.65249082282
        -2874  3.06787E+00  2.98868E+01  1.13751E+01 -4.88622E-01  7.35951E-02  2.26789E-02  8.16842E-02 -1.21634E-03  6.42389E-02  3.41185E-02  2.48199E-02  8.95718E-02    5797.00191576251
        -2873  3.04514E+00  2.89957E+01  1.12221E+01 -5.98605E-01  7.70563E-02  2.39817E-02  7.21081E-02 -9.00277E-03  7.39879E-02  2.57381E-02  2.07445E-02  7.62529E-02    5849.77027574739
        -2872  3.06208E+00  2.96426E+01  1.14001E+01 -5.79552E-01  6.75997E-02  2.37992E-02  9.46374E-02  1.38355E-03  7.51980E-02  2.93936E-02  2.66020E-02  7.39886E-02    5914.44843031550
        -2871  3.11688E+00  2.92634E+01  1.17193E+01 -6.20268E-01  6.88531E-02  2.37095E-02  9.43971E-02 -6.48957E-03  8.57871E-02  3.17053E-02  2.53479E-02  7.36828E-02    5816.54313767583
        -2870  3.10438E+00  2.93291E+01  1.16964E+01 -6.26140E-01  7.18197E-02  2.26471E-02  9.67104E-02  2.28762E-03  6.04056E-02  3.42010E-02  2.63926E-02  8.96865E-02    5888.83617994304
        -2869  3.04607E+00  2.93922E+01  1.09604E+01 -7.06639E-01  8.06261E-02  2.19437E-02  9.27154E-02 -5.14610E-03  7.21965E-02  3.02206E-02  2.84352E-02  9.89481E-02    5785.76911061910
        -2868  3.11524E+00  2.93549E+01  1.09593E+01 -7.24775E-01  8.02391E-02  2.19390E-02  8.88598E-02 -1.68887E-03  6.87917E-02  2.74209E-02  2.24870E-02  8.12909E-02    5857.02742073118
        -2867  3.08937E+00  2.95030E+01  1.12011E+01 -6.99843E-01  8.17086E-02  2.27908E-02  9.22115E-02  1.51855E-02  7.70860E-02  3.57890E-02  3.74991E-02  9.34049E-02    5838.08999490150
        -2866  2.98120E+00  3.03226E+01  1.13710E+01 -7.19118E-01  8.65121E-02  2.28977E-02  9.11221E-02  1.40639E-03  7.73325E-02  3.45257E-02  2.41434E-02  8.41016E-02    5809.53029710915
        -2865  2.98640E+00  3.02491E+01  1.13581E+01 -7.37810E-01  8.73888E-02  2.27851E-02  1.04322E-01 -9.58226E-04  7.33797E-02  3.51333E-02  2.56259E-02  8.53838E-02    5781.04135325131
        -2864  3.04935E+00  3.02154E+01  1.17209E+01 -7.58406E-01  8.72398E-02  2.23615E-02  1.02116E-01 -1.09785E-02  8.66069E-02  3.94879E-02  2.93480E-02  8.33124E-02    5828.78695927698
        -2863  3.02163E+00  3.00844E+01  1.14929E+01 -7.62289E-01  8.89805E-02  2.36729E-02  1.01109E-01 -3.63430E-03  7.90640E-02  4.57760E-02  2.66831E-02  8.68598E-02    5735.77961585256
        -2862  3.02111E+00  3.01419E+01  1.14424E+01 -7.38775E-01  8.02819E-02  2.34320E-02  1.13324E-01 -8.02930E-03  6.61020E-02  4.30158E-02  2.17075E-02  8.33267E-02    5788.41601378214
        -2861  3.00499E+00  3.00173E+01  1.14991E+01 -6.92506E-01  8.01086E-02  2.26754E-02  1.30905E-01 -4.20867E-03  6.45869E-02  4.01213E-02  2.77433E-02  8.82995E-02    5821.38107999271
        -2860  3.10085E+00  3.00293E+01  1.15905E+01 -6.92315E-01  8.37922E-02  2.27328E-02  9.81708E-02  5.90204E-03  7.15640E-02  3.14133E-02  3.79577E-02  9.36208E-02    5835.52960890161
        -2859  3.06137E+00  3.07320E+01  1.12320E+01 -6.90724E-01  7.84912E-02  2.27597E-02  9.12608E-02  3.88554E-04  7.82678E-02  2.85660E-02  3.93182E-02  9.84607E-02    5747.70904100005
        -2858  3.05128E+00  2.90616E+01  1.15042E+01 -7.11237E-01  8.10100E-02  2.18036E-02  8.38084E-02  1.80725E-03  8.49347E-02  2.82310E-02  3.16082E-02  9.20722E-02    5762.85819092253
        -2857  3.05493E+00  2.90473E+01  1.15268E+01 -7.15500E-01  8.49885E-02  2.33168E-02  8.23251E-02 -8.03854E-04  7.36663E-02  2.53281E-02  1.87143E-02  8.38097E-02    5797.96103676381
        -2856  3.08741E+00  3.07677E+01  1.13133E+01 -6.47334E-01  8.61498E-02  2.35267E-02  9.75340E-02  1.00603E-02  7.02353E-02  3.56917E-02  2.87841E-02  8.27876E-02    5791.27891906089
        -2855  3.13168E+00  2.95158E+01  1.13141E+01 -6.52186E-01  8.53811E-02  2.29229E-02  7.22170E-02  5.23990E-03  8.60297E-02  2.86036E-02  2.40591E-02  8.07262E-02    5757.81119023205
        -2854  2.97998E+00  2.95010E+01  1.13208E+01 -6.65580E-01  8.28900E-02  2.19817E-02  9.75841E-02  1.29448E-02  7.38854E-02  3.93471E-02  3.51764E-02  8.49173E-02    5793.95703555594
        -2853  2.98655E+00  2.94076E+01  1.12960E+01 -6.58824E-01  8.37104E-02  2.23453E-02  9.00352E-02  1.20984E-02  7.24646E-02  4.32577E-02  2.70151E-02  9.43772E-02    5703.91187879802
        -2852  2.98473E+00  2.95733E+01  1.18446E+01 -7.49620E-01  8.71664E-02  2.07095E-02  1.17851E-01 -5.73143E-03  6.83324E-02  4.43369E-02  2.42989E-02  8.51123E-02    5759.25063966411
        -2851  3.10322E+00  2.94510E+01  1.11973E+01 -6.74992E-01  9.28509E-02  2.26598E-02  9.31194E-02  1.07526E-03  7.84284E-02  3.33240E-02  3.31312E-02  8.76853E-02    5785.11248244270
        -2850  3.11465E+00  2.95358E+01  1.15393E+01 -7.64537E-01  9.29818E-02  2.26116E-02  8.22060E-02 -5.35850E-03  7.16740E-02  2.90321E-02  2.29338E-02  9.45940E-02    5780.93308144883
        -2849  3.06935E+00  2.94740E+01  1.15310E+01 -7.61967E-01  9.23137E-02  2.21937E-02  1.02965E-01  2.03198E-03  6.40495E-02  3.04350E-02  2.84681E-02  8.80750E-02    5778.21174204518
        -2848  3.10596E+00  2.97846E+01  1.16579E+01 -7.48089E-01  8.37661E-02  2.26536E-02  1.04754E-01  1.15809E-03  7.19870E-02  3.72323E-02  3.11878E-02  9.82285E-02    5834.79525130923
        -2847  3.10832E+00  3.00631E+01  1.16021E+01 -8.26762E-01  9.28153E-02  2.31784E-02  1.09276E-01 -2.89252E-04  7.65622E-02  2.75975E-02  2.81372E-02  8.01984E-02    5815.25020738738
        -2846  3.10281E+00  2.93742E+01  1.14299E+01 -7.06213E-01  9.65112E-02  2.18040E-02  1.15219E-01  9.19311E-03  7.04931E-02  3.94441E-02  2.55876E-02  8.53769E-02    5830.16635015597
        -2845  2.91941E+00  2.97880E+01  1.14524E+01 -8.50027E-01  9.61356E-02  2.24073E-02  1.03740E-01 -2.17362E-03  7.80514E-02  3.10975E-02  2.65743E-02  8.40979E-02    5787.49528825115
        -2844  2.88990E+00  2.94393E+01  1.10264E+01 -8.57981E-01  8.88365E-02  2.24260E-02  9.80865E-02  2.83240E-03  8.84584E-02  3.75092E-02  3.63059E-02  8.73559E-02    5782.29963638598
        -2843  3.03410E+00  2.93184E+01  1.10023E+01 -8.50953E-01  8.88847E-02  2.27057E-02  9.72103E-02  7.20045E-04  7.73947E-02  4.08925E-02  2.09878E-02  7.92555E-02    5757.32509711843
        -2842  3.03412E+00  2.90937E+01  1.10387E+01 -5.97274E-01  8.73165E-02  2.34194E-02  8.28607E-02  4.65757E-03  6.59392E-02  3.52346E-02  1.89651E-02  8.18684E-02    5803.77901697299
        -2841  3.02618E+00  2.91658E+01  1.09622E+01 -6.43806E-01  8.08779E-02  2.12561E-02  8.93726E-02 -2.50766E-03  8.00631E-02  3.13401E-02  3.37131E-02  9.11459E-02    5821.96755236481
        -2840  3.00009E+00  2.92422E+01  1.12738E+01 -6.36619E-01  8.03433E-02  2.25712E-02  1.04185E-01  2.06479E-03  8.39799E-02  3.03339E-02  3.90696E-02  9.37518E-02    5763.24303843855
        -2839  2.99661E+00  2.93102E+01  1.12818E+01 -6.35472E-01  8.02648E-02  2.35521E-02  1.02958E-01 -2.86848E-03  8.00720E-02  2.91692E-02  3.18728E-02  8.18817E-02    5787.44515197799
        -2838  2.96153E+00  2.93845E+01  1.10957E+01 -6.34130E-01  8.70444E-02  2.32821E-02  1.07231E-01 -7.72490E-04  6.91228E-02  3.42379E-02  2.44647E-02  8.38789E-02    5824.58834702242
        -2837  2.95937E+00  2.93823E+01  1.16452E+01 -6.65716E-01  8.73219E-02  2.29852E-02  9.84100E-02  7.07998E-03  7.64581E-02  3.71850E-02  3.55654E-02  9.22193E-02    5823.55588955834
        -2836  2.94426E+00  2.94900E+01  1.15492E+01 -6.38851E-01  8.75355E-02  2.30256E-02  1.08304E-01  1.02389E-02  7.61529E-02  3.31846E-02  3.10771E-02  8.68697E-02    5781.47150122330
        -2835  3.09635E+00  2.96238E+01  1.13348E+01 -6.70640E-01  7.78562E-02  2.23360E-02  9.30998E-02  1.38733E-02  8.81633E-02  3.93796E-02  3.97921E-02  9.11407E-02    5787.86311319921
        -2834  3.15719E+00  3.00599E+01  1.13555E+01 -7.97452E-01  8.69636E-02  2.20478E-02  9.16796E-02  1.20821E-02  7.54489E-02  3.36762E-02  3.10302E-02  8.11969E-02    5779.78370498704
        -2833  3.11432E+00  2.95401E+01  1.12543E+01 -6.61374E-01  7.26487E-02  2.19186E-02  8.59422E-02  2.63144E-03  7.74232E-02  4.15470E-02  1.32346E-02  7.65746E-02    5790.10604431396
        -2832  3.11200E+00  2.94237E+01  1.12801E+01 -6.90383E-01  7.81913E-02  2.25331E-02  9.95348E-02  1.06385E-02  7.20757E-02  4.89999E-02  3.16149E-02  9.77929E-02    5836.79467163010
        -2831  3.10387E+00  2.94099E+01  1.13107E+01 -6.78943E-01  7.49587E-02  2.22793E-02  1.00891E-01  6.10172E-03  7.63818E-02  4.08475E-02  3.55921E-02  8.89510E-02    5800.40640294695
        -2830  3.13833E+00  2.91674E+01  1.12865E+01 -6.98786E-01  8.01402E-02  2.27005E-02  9.19252E-02  7.56442E-03  8.49869E-02  4.13287E-02  3.89662E-02  8.29102E-02    5770.52898542545
        -2829  3.11716E+00  2.92303E+01  1.12866E+01 -6.83080E-01  8.26403E-02  2.31589E-02  9.30131E-02  9.58541E-03  7.32459E-02  3.78728E-02  2.81322E-02  8.80760E-02    5885.28413629013
        -2828  3.20396E+00  2.90421E+01  1.14846E+01 -6.32387E-01  7.85261E-02  2.40261E-02  9.97532E-02 -9.09554E-03  8.42165E-02  4.30473E-02  2.12009E-02  9.69211E-02    5885.20999912729
        -2827  3.10721E+00  3.04334E+01  1.14992E+01 -5.63350E-01  7.81962E-02  2.32639E-02  9.42292E-02 -4.03622E-04  8.36788E-02  2.83839E-02  2.98470E-02  8.56922E-02    5730.99049785816
        -2826  3.09335E+00  3.00905E+01  1.18514E+01 -6.31414E-01  8.04227E-02  2.16985E-02  8.41057E-02  1.48665E-03  7.27887E-02  2.52705E-02  3.46482E-02  8.12014E-02    5776.64465716400
        -2825  3.03222E+00  2.99465E+01  1.14395E+01 -7.28017E-01  8.41365E-02  2.19099E-02  1.05552E-01  4.51306E-03  6.85238E-02  3.66473E-02  2.33801E-02  8.39152E-02    5767.15610816926
        -2824  3.09001E+00  3.01511E+01  1.16383E+01 -5.86956E-01  7.81470E-02  2.25390E-02  9.16428E-02  6.69713E-03  7.53230E-02  3.42626E-02  2.41858E-02  8.60283E-02    5724.54185333072
        -2823  3.09468E+00  2.99105E+01  1.15221E+01 -6.51791E-01  8.03585E-02  2.09937E-02  9.94877E-02  9.94755E-03  8.10481E-02  3.89272E-02  2.76668E-02  7.78211E-02    5712.71094502475
        -2822  3.09683E+00  2.99225E+01  1.13956E+01 -6.85209E-01  8.22162E-02  2.24132E-02  1.07151E-01  3.84036E-03  7.39251E-02  3.48076E-02  2.64597E-02  8.37401E-02    5888.16090023653
        -2821  3.08912E+00  3.00049E+01  1.16027E+01 -5.61862E-01  8.29616E-02  2.22252E-02  1.06504E-01  7.22864E-03  7.06784E-02  4.35366E-02  3.61378E-02  9.65763E-02    5845.24024542693
        -2820  3.03379E+00  3.02146E+01  1.16515E+01 -6.96972E-01  9.19244E-02  2.28249E-02  9.41691E-02  1.89442E-02  8.17856E-02  3.81005E-02  3.88144E-02  9.09133E-02    5837.43096774365
        -2819  3.07744E+00  3.00045E+01  1.16770E+01 -6.53912E-01  8.95158E-02  2.34889E-02  9.94846E-02  8.12826E-03  7.44632E-02  3.94008E-02  2.93177E-02  9.17334E-02    5870.10769969758
        -2818  3.10014E+00  2.99156E+01  1.15477E+01 -7.90552E-01  9.27234E-02  2.40655E-02  1.03457E-01  3.78420E-03  6.79669E-02  4.02308E-02  2.73657E-02  8.58351E-02    5876.28971305994
        -2817  3.07752E+00  2.87722E+01  1.12840E+01 -7.54813E-01  7.79140E-02  2.39160E-02  9.54063E-02  1.02845E-04  6.71426E-02  3.08595E-02  1.85352E-02  7.34801E-02    5783.16102536413
        -2816  3.07893E+00  2.87255E+01  1.12073E+01 -7.91368E-01  8.57000E-02  2.28695E-02  8.28487E-02  1.09344E-02  8.01883E-02  3.58098E-02  2.93716E-02  7.96556E-02    5745.51438676840
        -2815  3.03710E+00  2.86398E+01  1.11895E+01 -8.01621E-01  8.58380E-02  2.35703E-02  9.21113E-02  9.70599E-03  8.69319E-02  4.16167E-02  3.54669E-02  8.92170E-02    5830.04865612703
        -2814  3.11030E+00  2.91703E+01  1.16867E+01 -4.53342E-01  7.82136E-02  2.27165E-02  8.45202E-02  3.31555E-03  7.35270E-02  3.23459E-02  2.40915E-02  7.91835E-02    5800.47900502255
        -2813  3.08859E+00  2.92565E+01  1.16411E+01 -7.21073E-01  7.96225E-02  2.39616E-02  9.59597E-02  2.11774E-03  7.72048E-02  4.50134E-02  2.96458E-02  9.07664E-02    5820.18509876298
        -2812  3.04574E+00  2.95738E+01  1.14735E+01 -5.97319E-01  7.60073E-02  2.20631E-02  1.01589E-01  1.60842E-02  8.49450E-02  4.39743E-02  3.17311E-02  8.29204E-02    5727.41181774110
        -2811  3.03809E+00  3.03799E+01  1.13630E+01 -4.04955E-01  6.87289E-02  2.22004E-02  8.97541E-02  6.42675E-03  7.60367E-02  4.99291E-02  2.67049E-02  8.78954E-02    5724.24771432548
        -2810  3.10559E+00  2.95259E+01  1.17339E+01 -5.33789E-01  7.40872E-02  2.24242E-02  8.19364E-02  7.91730E-03  6.65218E-02  4.56011E-02  2.86680E-02  9.14328E-02    5752.96865075867
        -2809  3.10887E+00  2.91712E+01  1.16435E+01 -5.12162E-01  7.76438E-02  2.18358E-02  8.11636E-02  1.13914E-02  7.04808E-02  3.94552E-02  3.46783E-02  9.73884E-02    5807.05346916885
        -2808  3.10821E+00  2.92067E+01  1.16868E+01 -5.21323E-01  7.75110E-02  2.28580E-02  8.52182E-02  8.70738E-03  6.69001E-02  4.60845E-02  3.07732E-02  9.55945E-02    5883.09816608611
        -2807  3.10510E+00  2.90830E+01  1.16566E+01 -5.12736E-01  7.90285E-02  2.31899E-02  1.09813E-01  1.35955E-02  6.80881E-02  5.00869E-02  3.03878E-02  9.48609E-02    5895.28749784926
        -2806  3.15982E+00  2.96062E+01  1.16502E+01 -6.10485E-01  7.45007E-02  2.35241E-02  9.69982E-02 -6.01433E-04  7.59790E-02  3.93854E-02  2.78119E-02  9.57173E-02    5840.37263663784
        -2805  3.11916E+00  2.98553E+01  1.18037E+01 -8.79773E-01  8.85179E-02  2.41334E-02  9.40284E-02 -1.28518E-02  7.37206E-02  3.52339E-02  1.91506E-02  8.54401E-02    5896.13651658600
        -2804  3.01949E+00  2.94898E+01  1.18767E+01 -7.17016E-01  8.28842E-02  2.30697E-02  8.70289E-02  1.47340E-02  7.31327E-02  3.39249E-02  3.08978E-02  8.37633E-02    5721.99433514484
        -2803  3.01652E+00  2.94482E+01  1.18400E+01 -7.40962E-01  8.47211E-02  2.29711E-02  8.29467E-02  1.23657E-02  6.63783E-02  3.44983E-02  2.69443E-02  9.22624E-02    5808.47969372631
        -2802  3.00098E+00  2.93778E+01  1.17673E+01 -6.68977E-01  8.47254E-02  2.35278E-02  8.93570E-02  6.54890E-03  6.60880E-02  3.71808E-02  2.29547E-02  8.74754E-02    5806.98684982119
        -2801  2.98086E+00  2.92905E+01  1.16942E+01 -4.83204E-01  8.41182E-02  2.42466E-02  8.00346E-02  9.99007E-03  7.00049E-02  3.23965E-02  2.52571E-02  8.17262E-02    5843.56860389360
        -2800  2.99282E+00  3.02163E+01  1.15992E+01 -4.45540E-01  8.25866E-02  2.46674E-02  1.01701E-01  8.00352E-03  6.66776E-02  3.67414E-02  2.33529E-02  7.87625E-02    5835.45587075528
        -2799  3.05935E+00  2.90311E+01  1.12719E+01 -7.30330E-01  7.98074E-02  2.28443E-02  9.13287E-02  1.07669E-02  8.09320E-02  3.47788E-02  3.18216E-02  8.74831E-02    5787.69952047455
        -2798  3.03643E+00  2.92767E+01  1.13483E+01 -7.82467E-01  8.64623E-02  2.14231E-02  9.38276E-02  3.37686E-03  7.22505E-02  4.03479E-02  2.44163E-02  9.12228E-02    5783.30329932998
        -2797  3.13581E+00  2.98128E+01  1.12764E+01 -4.61452E-01  8.09375E-02  2.23609E-02  1.05141E-01  5.28768E-03  7.91908E-02  3.67509E-02  3.25971E-02  9.48384E-02    5830.10218611845
        -2796  3.04546E+00  2.99077E+01  1.15733E+01 -7.20411E-01  8.46272E-02  2.22001E-02  1.07401E-01  1.20232E-02  7.48091E-02  3.68302E-02  2.79992E-02  6.95305E-02    5810.04026151315
        -2795  3.05264E+00  3.00225E+01  1.15898E+01 -7.31031E-01  8.19585E-02  2.21506E-02  1.17517E-01  1.18954E-02  7.39145E-02  4.73894E-02  2.66058E-02  8.50434E-02    5848.31756912681
        -2794  3.07179E+00  3.03400E+01  1.15373E+01 -6.82406E-01  8.93064E-02  2.24657E-02  1.17559E-01  7.02559E-03  7.57445E-02  4.67238E-02  2.45277E-02  8.41319E-02    5789.22719343110
        -2793  3.06952E+00  2.97460E+01  1.16682E+01 -6.67744E-01  9.13120E-02  2.23001E-02  1.07996E-01 -6.83069E-04  8.59933E-02  4.34160E-02  3.42662E-02  8.52315E-02    5807.10915192128
        -2792  3.11000E+00  2.95359E+01  1.13988E+01 -6.04414E-01  8.30449E-02  2.14346E-02  1.11907E-01  2.54974E-03  7.30962E-02  4.31940E-02  3.61473E-02  9.36113E-02    5756.01718498991
        -2791  3.02363E+00  2.98846E+01  1.11818E+01 -6.68682E-01  8.24565E-02  2.20251E-02  1.10646E-01  5.65682E-03  6.98886E-02  4.00597E-02  3.11682E-02  8.83125E-02    5718.26902317829
        -2790  3.03678E+00  2.96204E+01  1.12282E+01 -7.09215E-01  7.34814E-02  2.11285E-02  9.76796E-02 -1.62708E-04  8.65293E-02  4.71466E-02  1.66576E-02  8.93359E-02    5755.17436288558
        -2789  3.09490E+00  2.98814E+01  1.16180E+01 -6.46693E-01  7.52885E-02  2.27488E-02  1.03721E-01  8.77181E-03  8.52156E-02  4.28269E-02  3.20604E-02  8.38827E-02    5766.23134613689
        -2788  3.13278E+00  2.97430E+01  1.15878E+01 -5.37921E-01  8.19441E-02  2.24439E-02  8.65828E-02  3.27499E-03  8.23846E-02  4.06436E-02  2.09080E-02  8.07007E-02    5778.67909475916
        -2787  3.06317E+00  2.96816E+01  1.13451E+01 -6.96057E-01  8.08531E-02  2.22771E-02  7.69010E-02  1.15888E-02  8.06074E-02  3.86418E-02  3.47065E-02  9.05092E-02    5666.81886849489
        -2786  3.05260E+00  2.94719E+01  1.17008E+01 -6.20678E-01  7.34930E-02  2.22885E-02  7.56873E-02  6.44397E-03  7.45573E-02  3.16699E-02  2.94898E-02  8.44623E-02    5699.22194978067
        -2785  3.12490E+00  3.01524E+01  1.21137E+01 -6.35506E-01  8.82363E-02  2.24510E-02  8.88705E-02  1.19182E-02  7.78445E-02  3.47333E-02  2.83083E-02  8.39760E-02    5791.24488383689
        -2784  3.12209E+00  2.99121E+01  1.12453E+01 -6.27286E-01  8.87621E-02  2.24844E-02  8.11162E-02 -9.85149E-04  7.19270E-02  3.88578E-02  2.24810E-02  9.35710E-02    5796.62646370086
        -2783  3.08763E+00  3.03801E+01  1.15250E+01 -7.49487E-01  8.50563E-02  2.29479E-02  9.61628E-02  1.27137E-02  7.05283E-02  3.89839E-02  3.18038E-02  8.86810E-02    5670.69637782041
        -2782  3.09717E+00  3.02230E+01  1.12225E+01 -7.42292E-01  8.19538E-02  2.16993E-02  9.29849E-02  1.37480E-02  7.02156E-02  4.61276E-02  2.93285E-02  8.58385E-02    5808.26647879713
        -2781  3.12601E+00  2.95476E+01  1.12985E+01 -6.86565E-01  8.23399E-02  2.23392E-02  1.01483E-01  2.43906E-02  7.09913E-02  4.68229E-02  2.86586E-02  8.85667E-02    5749.71453533347
        -2780  3.13340E+00  2.95249E+01  1.11460E+01 -6.93938E-01  8.26985E-02  2.23399E-02  9.50055E-02  1.46162E-02  7.16705E-02  4.22108E-02  2.29097E-02  7.82533E-02    5764.08421896367
        -2779  3.01111E+00  2.95299E+01  1.12379E+01 -6.42490E-01  8.24142E-02  2.27498E-02  1.12443E-01  1.15623E-02  7.19897E-02  4.94204E-02  2.80261E-02  8.57963E-02    5796.57646884461
        -2778  3.01848E+00  2.96665E+01  1.15255E+01 -8.40238E-01  8.94805E-02  2.25378E-02  9.67965E-02  7.27238E-03  8.39404E-02  4.06328E-02  3.36036E-02  8.32686E-02    5737.07829976615
        -2777  3.01774E+00  2.96376E+01  1.14964E+01 -8.52788E-01  9.11313E-02  2.17942E-02  8.52677E-02 -7.11772E-03  7.71162E-02  3.72026E-02  2.58472E-02  8.08050E-02    5681.51877518809
        -2776  3.06351E+00  2.92776E+01  1.11869E+01 -8.12301E-01  8.47572E-02  2.19048E-02  7.76032E-02  2.51965E-03  8.67651E-02  4.39736E-02  2.76864E-02  8.80620E-02    5745.91863492678
        -2775  3.08536E+00  2.98089E+01  1.15888E+01 -5.58360E-01  7.34235E-02  2.19508E-02  1.03461E-01  2.23169E-02  7.45416E-02  5.87967E-02  3.48190E-02  1.03111E-01    5792.16357887592
        -2774  3.10022E+00  3.03497E+01  1.15675E+01 -5.64689E-01  7.81761E-02  2.18457E-02  9.35972E-02  1.48284E-02  7.52801E-02  4.39808E-02  3.45071E-02  9.47783E-02    5809.63982541400
        -2773  3.10203E+00  3.01938E+01  1.15765E+01 -5.73172E-01  7.51178E-02  2.20556E-02  8.63209E-02  4.82949E-03  7.83105E-02  3.97614E-02  3.53017E-02  9.20637E-02    5714.29271849405
        -2772  3.13465E+00  3.02859E+01  1.15518E+01 -6.04553E-01  8.31142E-02  2.14515E-02  9.33539E-02  2.84365E-03  6.81426E-02  3.73509E-02  2.96614E-02  8.43214E-02    5764.03408357184
        -2771  3.08972E+00  2.94416E+01  1.11754E+01 -5.61663E-01  8.33506E-02  2.26780E-02  1.05854E-01  6.14085E-03  7.47413E-02  3.44628E-02  2.71927E-02  7.87323E-02    5822.95893378087
        -2770  3.10679E+00  2.98969E+01  1.15412E+01 -5.08897E-01  7.59938E-02  2.27075E-02  1.14165E-01 -5.92712E-04  7.46125E-02  3.50801E-02  2.97973E-02  8.58761E-02    5899.92089629014
        -2769  3.13478E+00  2.93124E+01  1.10537E+01 -7.23380E-01  8.22693E-02  2.40237E-02  1.16444E-01  5.09702E-04  8.06501E-02  3.46516E-02  2.72167E-02  7.54621E-02    5845.43403409231
        -2768  3.13787E+00  2.89965E+01  1.11045E+01 -6.74469E-01  7.53866E-02  2.16572E-02  9.32370E-02 -2.74070E-03  7.92693E-02  3.26763E-02  2.93808E-02  8.87970E-02    5719.93588812675
        -2767  3.11439E+00  2.89538E+01  1.11297E+01 -6.01739E-01  7.65080E-02  2.12987E-02  1.19363E-01  8.02164E-03  8.22234E-02  4.23149E-02  3.37528E-02  8.41914E-02    5834.81981227617
