TABLE NO.     6: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   MCMCOBJ
          952  1.12277E+00  3.38977E+00  2.43351E+00 -5.53500E-01  7.27783E-02  2.22121E-02  9.91442E-02  3.12969E-03  8.57844E-02  3.53929E-02  4.08063E-02  9.43832E-02    5799.10211663282
          953  1.12948E+00  3.37907E+00  2.40790E+00 -7.18660E-01  7.77330E-02  2.18327E-02  1.18422E-01  1.08698E-02  6.41499E-02  4.85462E-02  2.55267E-02  8.35774E-02    5827.24477553179
          954  1.11681E+00  3.39010E+00  2.43723E+00 -6.82825E-01  7.78413E-02  2.21907E-02  9.74537E-02  1.32367E-02  7.79117E-02  4.49527E-02  3.23260E-02  8.90558E-02    5710.74244666823
          955  1.15147E+00  3.40924E+00  2.44390E+00 -5.65341E-01  8.70377E-02  2.28875E-02  1.01520E-01  1.34120E-02  7.19857E-02  3.49474E-02  2.80882E-02  7.95383E-02    5818.09545940083
          956  1.11315E+00  3.38898E+00  2.44702E+00 -6.53048E-01  8.69263E-02  2.29840E-02  9.85481E-02  4.58078E-03  6.90835E-02  3.74578E-02  2.58849E-02  7.92186E-02    5762.64205737637
          957  1.12417E+00  3.40419E+00  2.45204E+00 -8.77290E-01  8.69549E-02  2.18656E-02  9.67796E-02  1.21522E-03  7.44655E-02  4.34919E-02  2.37693E-02  8.72125E-02    5752.23231717872
          958  1.14286E+00  3.39703E+00  2.41489E+00 -6.95494E-01  8.54104E-02  2.22519E-02  8.14546E-02 -1.11589E-03  7.06213E-02  3.61447E-02  2.27734E-02  8.58539E-02    5755.67716341419
          959  1.11070E+00  3.39172E+00  2.44551E+00 -8.71934E-01  8.36765E-02  2.28544E-02  1.11014E-01 -5.74748E-04  8.81261E-02  3.45259E-02  3.47073E-02  8.35037E-02    5842.44328765715
          960  1.11487E+00  3.37120E+00  2.43773E+00 -7.49211E-01  9.00162E-02  2.31696E-02  9.57103E-02 -4.08277E-03  9.14634E-02  4.22878E-02  3.42076E-02  9.86705E-02    5769.93137459230
          961  1.10582E+00  3.35898E+00  2.39582E+00 -7.31976E-01  8.77180E-02  2.31864E-02  9.29298E-02  1.37089E-02  6.62002E-02  3.71456E-02  2.31104E-02  8.83150E-02    5853.78490116787
          962  1.14193E+00  3.37955E+00  2.41196E+00 -7.02572E-01  8.18800E-02  2.36147E-02  1.08114E-01  1.90109E-02  7.94472E-02  4.80623E-02  2.85682E-02  8.79708E-02    5761.85967376565
          963  1.15955E+00  3.39086E+00  2.45952E+00 -5.53976E-01  8.04608E-02  2.21760E-02  8.59591E-02  1.30277E-02  7.12804E-02  3.35497E-02  2.08323E-02  6.74584E-02    5711.78337741714
          964  1.15597E+00  3.41493E+00  2.44601E+00 -6.54508E-01  8.75123E-02  2.09475E-02  9.42357E-02  1.17554E-02  9.12334E-02  3.55571E-02  2.87664E-02  7.87053E-02    5745.58195492028
          965  1.13012E+00  3.38419E+00  2.42424E+00 -7.18442E-01  8.17676E-02  2.19711E-02  8.92758E-02  3.12239E-03  8.18595E-02  3.18394E-02  3.35570E-02  8.59991E-02    5716.17498493212
          966  1.13966E+00  3.37852E+00  2.42849E+00 -7.86694E-01  8.98021E-02  2.19954E-02  7.95848E-02  2.14700E-03  7.61386E-02  3.70388E-02  2.95024E-02  9.90841E-02    5809.90797118325
          967  1.10633E+00  3.35372E+00  2.40011E+00 -7.98069E-01  8.23998E-02  2.33916E-02  7.93477E-02  1.70660E-03  6.03812E-02  3.52897E-02  2.07573E-02  9.20035E-02    5800.63363704838
          968  1.10253E+00  3.38838E+00  2.41190E+00 -6.02207E-01  9.20600E-02  2.22231E-02  8.01277E-02  1.38378E-02  6.43677E-02  3.21136E-02  2.47837E-02  7.55948E-02    5732.77301446286
          969  1.10944E+00  3.39086E+00  2.42188E+00 -7.54932E-01  8.59828E-02  2.27122E-02  8.83409E-02  1.34862E-02  7.31820E-02  3.13288E-02  2.77757E-02  8.05693E-02    5821.53330327144
          970  1.11115E+00  3.39897E+00  2.43647E+00 -6.23568E-01  7.90798E-02  2.31965E-02  8.31315E-02  1.23048E-02  6.92859E-02  4.10525E-02  2.90092E-02  8.56760E-02    5772.66230324050
          971  1.09376E+00  3.37524E+00  2.41659E+00 -6.96076E-01  7.41417E-02  2.31794E-02  8.65591E-02 -5.47380E-04  7.39657E-02  2.49546E-02  2.67188E-02  9.03644E-02    5822.39546602011
          972  1.11769E+00  3.39131E+00  2.42099E+00 -5.69626E-01  7.93496E-02  2.27718E-02  7.33641E-02  1.02608E-02  9.29431E-02  3.47558E-02  4.01219E-02  9.16695E-02    5759.12310909624
          973  1.09540E+00  3.36478E+00  2.42075E+00 -4.61441E-01  7.90339E-02  2.29405E-02  8.06608E-02 -3.93773E-03  7.61167E-02  2.52455E-02  2.43878E-02  8.64019E-02    5760.89984486428
          974  1.11310E+00  3.38352E+00  2.43510E+00 -6.70132E-01  8.02637E-02  2.26348E-02  7.92464E-02 -9.08167E-03  7.02786E-02  3.50711E-02  1.78932E-02  8.56838E-02    5777.59943517083
          975  1.09595E+00  3.39167E+00  2.42602E+00 -6.05285E-01  7.73193E-02  2.31086E-02  8.83375E-02 -4.97378E-03  7.72594E-02  2.60080E-02  3.10115E-02  7.73678E-02    5738.87457675681
          976  1.11474E+00  3.37683E+00  2.45584E+00 -6.31434E-01  7.92995E-02  2.25314E-02  7.60585E-02 -2.20997E-04  6.65077E-02  2.74604E-02  2.38134E-02  8.14448E-02    5805.41483513037
          977  1.13436E+00  3.40481E+00  2.45344E+00 -7.37593E-01  8.68325E-02  2.27840E-02  8.72532E-02  2.40434E-03  6.88715E-02  2.64841E-02  3.31451E-02  9.13112E-02    5839.07089193629
          978  1.12032E+00  3.38373E+00  2.42549E+00 -5.73619E-01  8.34340E-02  2.31679E-02  9.97361E-02 -2.88372E-03  6.40054E-02  3.47625E-02  2.31056E-02  9.07637E-02    5770.63949814756
          979  1.09732E+00  3.39402E+00  2.40362E+00 -7.83175E-01  8.57157E-02  2.31225E-02  1.07711E-01 -8.42066E-03  7.30135E-02  4.75768E-02  2.06794E-02  9.05531E-02    5794.05786467259
          980  1.14652E+00  3.39597E+00  2.43751E+00 -5.83812E-01  7.22333E-02  2.24508E-02  8.86655E-02  8.86239E-03  7.55154E-02  4.33234E-02  2.92443E-02  8.78755E-02    5795.50548017307
          981  1.11831E+00  3.37720E+00  2.45152E+00 -5.14870E-01  8.24097E-02  2.27470E-02  8.62318E-02  1.02010E-02  8.33112E-02  3.62473E-02  3.23901E-02  8.31067E-02    5769.05818336364
          982  1.12801E+00  3.38195E+00  2.44483E+00 -5.73438E-01  7.92892E-02  2.31884E-02  8.58426E-02  1.34163E-02  8.40897E-02  3.45527E-02  3.55662E-02  8.42339E-02    5859.97826666658
          983  1.14649E+00  3.39405E+00  2.45828E+00 -6.14810E-01  8.44100E-02  2.43425E-02  8.82573E-02  1.35275E-02  8.02487E-02  4.11274E-02  3.37246E-02  8.21036E-02    5842.37306226734
          984  1.15477E+00  3.38874E+00  2.45862E+00 -7.67599E-01  8.55930E-02  2.26608E-02  9.55444E-02  4.46691E-03  7.32313E-02  4.21510E-02  2.93129E-02  8.59920E-02    5849.10924906135
          985  1.15458E+00  3.38913E+00  2.45981E+00 -5.11192E-01  7.72090E-02  2.28500E-02  1.03397E-01  1.39746E-02  7.03915E-02  4.27956E-02  2.56728E-02  7.95843E-02    5882.39450738298
          986  1.14415E+00  3.40849E+00  2.43421E+00 -5.62140E-01  7.73008E-02  2.30393E-02  9.76901E-02  1.40384E-02  8.28821E-02  3.50484E-02  3.22610E-02  8.00535E-02    5841.69718601478
          987  1.10797E+00  3.36310E+00  2.41424E+00 -6.92774E-01  7.86695E-02  2.23953E-02  9.99578E-02  1.55491E-02  9.02080E-02  4.26345E-02  3.86337E-02  8.82564E-02    5820.36623562734
          988  1.11109E+00  3.36779E+00  2.43520E+00 -6.81456E-01  8.07408E-02  2.22061E-02  9.40619E-02  1.12763E-02  7.46416E-02  5.16977E-02  3.01830E-02  9.60824E-02    5786.92030380846
          989  1.12288E+00  3.39935E+00  2.43707E+00 -6.11419E-01  8.25233E-02  2.25916E-02  8.89080E-02  1.28218E-02  7.80792E-02  4.20535E-02  2.72698E-02  8.84741E-02    5859.64092758029
          990  1.11664E+00  3.38978E+00  2.44762E+00 -7.17062E-01  7.93863E-02  2.21633E-02  1.06752E-01  9.55595E-03  7.27560E-02  4.70493E-02  2.39819E-02  8.23980E-02    5820.64293515985
          991  1.13563E+00  3.38974E+00  2.43694E+00 -5.46098E-01  7.13288E-02  2.28337E-02  1.01928E-01  1.31526E-02  7.62355E-02  5.11731E-02  3.86732E-02  9.74596E-02    5747.47237480526
          992  1.08869E+00  3.37359E+00  2.41803E+00 -6.53869E-01  8.69696E-02  2.13352E-02  1.28765E-01 -2.94446E-04  7.66868E-02  4.74370E-02  3.36905E-02  9.44351E-02    5734.04410062482
          993  1.10768E+00  3.37910E+00  2.42303E+00 -5.16087E-01  7.50190E-02  2.16122E-02  1.07462E-01 -5.29053E-03  6.90869E-02  3.54933E-02  2.61563E-02  7.88493E-02    5698.00000444275
          994  1.13365E+00  3.39958E+00  2.41265E+00 -7.83635E-01  8.40096E-02  2.20234E-02  1.11445E-01 -1.70406E-03  7.11529E-02  3.30641E-02  3.18449E-02  8.51301E-02    5782.84040309823
          995  1.15481E+00  3.39016E+00  2.45066E+00 -7.32301E-01  8.29092E-02  2.26343E-02  1.09412E-01 -2.66340E-03  5.70684E-02  3.86705E-02  2.73445E-02  9.49152E-02    5789.51232091697
          996  1.12796E+00  3.37983E+00  2.43347E+00 -6.30933E-01  8.49123E-02  2.23283E-02  9.90537E-02  1.25845E-03  7.00794E-02  3.76725E-02  2.18347E-02  8.50186E-02    5786.75781254036
          997  1.11372E+00  3.34797E+00  2.41196E+00 -6.07584E-01  8.11194E-02  2.11967E-02  1.01545E-01  5.09240E-03  7.56973E-02  2.79844E-02  2.60383E-02  8.52967E-02    5728.99231134132
          998  1.15016E+00  3.40872E+00  2.48141E+00 -5.33587E-01  7.49632E-02  2.16859E-02  9.40299E-02 -5.88335E-03  6.56064E-02  2.86826E-02  1.99681E-02  9.57970E-02    5780.52811280620
          999  1.13965E+00  3.37660E+00  2.43448E+00 -6.65905E-01  7.74150E-02  2.30738E-02  1.14397E-01  4.59742E-03  8.07819E-02  5.16871E-02  3.03524E-02  1.03505E-01    5768.64059760786
         1000  1.15606E+00  3.37949E+00  2.46166E+00 -6.25223E-01  8.32631E-02  2.22489E-02  1.05138E-01  1.27977E-03  7.85542E-02  4.02907E-02  3.10922E-02  8.52256E-02    5806.85060165622
         1001  1.13074E+00  3.39096E+00  2.44564E+00 -5.69402E-01  8.50887E-02  2.27997E-02  1.11110E-01  9.96973E-03  7.91902E-02  3.85129E-02  2.98768E-02  8.41979E-02    5762.49285906449
         1002  1.15051E+00  3.38220E+00  2.42867E+00 -6.38766E-01  8.62635E-02  2.34798E-02  9.00689E-02  4.90286E-03  7.05389E-02  3.71392E-02  2.98615E-02  8.57216E-02    5780.35150513871
         1003  1.17340E+00  3.39416E+00  2.43306E+00 -6.67881E-01  7.65992E-02  2.25283E-02  9.40960E-02  5.94767E-03  6.94319E-02  2.76629E-02  1.87983E-02  7.80291E-02    5845.52518976985
         1004  1.16586E+00  3.37081E+00  2.44102E+00 -5.86087E-01  7.16896E-02  2.23876E-02  1.04586E-01  1.53922E-02  8.34641E-02  3.24112E-02  3.14060E-02  8.26107E-02    5908.09110950624
         1005  1.16027E+00  3.40302E+00  2.44696E+00 -6.96656E-01  8.32093E-02  2.31598E-02  1.11016E-01  1.46164E-02  8.20619E-02  3.47140E-02  3.39868E-02  9.74702E-02    5864.65799689688
         1006  1.12695E+00  3.40586E+00  2.42208E+00 -7.74233E-01  9.43493E-02  2.33577E-02  8.75126E-02  1.18365E-02  6.72786E-02  3.42236E-02  1.94790E-02  8.40092E-02    5819.98541464783
         1007  1.13518E+00  3.39762E+00  2.45353E+00 -6.55575E-01  8.22617E-02  2.36223E-02  9.04201E-02  1.09853E-02  7.50166E-02  4.04473E-02  3.07519E-02  8.68180E-02    5749.01572633448
         1008  1.09491E+00  3.35735E+00  2.41105E+00 -6.66459E-01  7.85379E-02  2.24514E-02  8.48069E-02  9.84449E-03  7.30899E-02  3.42858E-02  3.15548E-02  8.73632E-02    5808.08033406659
         1009  1.10961E+00  3.40221E+00  2.42453E+00 -5.31320E-01  6.94286E-02  2.19960E-02  8.26224E-02  1.36174E-02  6.47742E-02  4.09245E-02  2.85576E-02  8.81692E-02    5752.82675067069
         1010  1.16501E+00  3.39027E+00  2.46373E+00 -5.76631E-01  7.90341E-02  2.14483E-02  8.58360E-02  9.53375E-03  6.64971E-02  3.13791E-02  2.40880E-02  8.43465E-02    5798.28307040493
         1011  1.14303E+00  3.37776E+00  2.44274E+00 -7.00100E-01  8.56552E-02  2.25389E-02  7.71638E-02 -2.51342E-03  7.25253E-02  2.31182E-02  3.00133E-02  8.70456E-02    5836.64346526930
         1012  1.13647E+00  3.37318E+00  2.44581E+00 -6.82885E-01  9.06436E-02  2.44457E-02  7.05890E-02 -9.90405E-04  6.92447E-02  2.46255E-02  2.50064E-02  7.98384E-02    5847.42777595581
         1013  1.10139E+00  3.37581E+00  2.41999E+00 -5.65737E-01  7.70876E-02  2.29152E-02  7.99872E-02  6.45543E-04  6.88750E-02  2.62065E-02  2.29748E-02  7.98533E-02    5723.95022735895
         1014  1.14040E+00  3.40199E+00  2.44567E+00 -5.23224E-01  7.07845E-02  2.38829E-02  7.28032E-02  8.73539E-03  6.38948E-02  3.37904E-02  2.50760E-02  8.58250E-02    5799.68162603303
         1015  1.12505E+00  3.38788E+00  2.42964E+00 -5.23563E-01  7.91682E-02  2.22765E-02  7.88818E-02  7.83100E-03  7.66855E-02  3.32214E-02  3.35047E-02  1.10513E-01    5773.43377706892
         1016  1.10311E+00  3.40867E+00  2.45089E+00 -7.74496E-01  9.33281E-02  2.23691E-02  9.16322E-02 -3.27499E-03  7.26424E-02  3.35908E-02  2.60774E-02  9.17808E-02    5844.34812846311
         1017  1.13112E+00  3.38339E+00  2.44212E+00 -7.66704E-01  8.51509E-02  2.35549E-02  1.03447E-01 -1.32292E-03  6.84433E-02  3.82226E-02  2.60853E-02  9.43506E-02    5800.22365753600
         1018  1.12890E+00  3.41687E+00  2.45638E+00 -4.58047E-01  7.64872E-02  2.23806E-02  9.75077E-02  2.90107E-03  8.91544E-02  4.29385E-02  4.02276E-02  9.84661E-02    5755.27428063631
         1019  1.14702E+00  3.36471E+00  2.41971E+00 -5.87078E-01  7.27225E-02  2.28962E-02  8.68848E-02  1.06386E-03  7.14163E-02  3.90105E-02  2.30866E-02  9.21296E-02    5792.28783986432
         1020  1.13181E+00  3.40384E+00  2.41924E+00 -6.09555E-01  8.97621E-02  2.29655E-02  7.82974E-02  1.86052E-03  8.55524E-02  2.94143E-02  3.63974E-02  7.81179E-02    5757.09700714626
         1021  1.09564E+00  3.35417E+00  2.41971E+00 -6.01526E-01  8.03516E-02  2.25041E-02  9.24332E-02  1.47375E-02  7.87039E-02  4.76087E-02  3.81845E-02  9.64828E-02    5709.06335635352
         1022  1.07822E+00  3.36804E+00  2.41394E+00 -6.44893E-01  7.50478E-02  2.20728E-02  8.91544E-02  1.11411E-02  8.35735E-02  4.17217E-02  4.17411E-02  9.03440E-02    5871.32616199590
         1023  1.10997E+00  3.38200E+00  2.43315E+00 -5.74726E-01  7.60026E-02  2.34742E-02  9.17269E-02  5.03176E-03  8.13412E-02  4.52166E-02  3.22516E-02  9.09641E-02    5801.54755818277
         1024  1.11879E+00  3.35124E+00  2.40109E+00 -7.03667E-01  8.35542E-02  2.31236E-02  9.41536E-02  8.86801E-03  8.85051E-02  3.82427E-02  3.97652E-02  8.22183E-02    5751.26217587817
         1025  1.13720E+00  3.38683E+00  2.47080E+00 -7.22271E-01  8.71027E-02  2.20411E-02  7.11678E-02  5.76987E-03  7.55895E-02  2.50469E-02  2.94401E-02  8.20246E-02    5835.60767142655
         1026  1.13865E+00  3.41296E+00  2.44569E+00 -8.06866E-01  8.70833E-02  2.28995E-02  7.94507E-02  1.08845E-02  6.99122E-02  3.44279E-02  2.99800E-02  9.20535E-02    5788.72003592623
         1027  1.10855E+00  3.38672E+00  2.39967E+00 -6.57377E-01  7.67268E-02  2.21062E-02  9.22513E-02 -2.21378E-03  7.28516E-02  3.70823E-02  2.59034E-02  9.58017E-02    5767.37959364275
         1028  1.16098E+00  3.36959E+00  2.43812E+00 -6.72931E-01  7.74070E-02  2.34811E-02  1.03081E-01  3.10883E-03  6.65289E-02  3.87415E-02  2.90505E-02  8.18294E-02    5854.76406225914
         1029  1.12931E+00  3.41099E+00  2.42631E+00 -6.60715E-01  6.98246E-02  2.25380E-02  1.14391E-01  4.23492E-03  7.28851E-02  3.53918E-02  2.90522E-02  7.81790E-02    5802.42624474998
         1030  1.13378E+00  3.36970E+00  2.42546E+00 -6.38490E-01  8.10770E-02  2.25593E-02  1.06644E-01  1.00181E-02  9.94237E-02  3.95860E-02  4.65747E-02  8.80413E-02    5840.81432098134
         1031  1.09847E+00  3.36552E+00  2.42691E+00 -4.58272E-01  7.19120E-02  2.28157E-02  1.06049E-01  9.11196E-03  7.97964E-02  3.69956E-02  3.13777E-02  8.15121E-02    5853.76132874198
         1032  1.13282E+00  3.36192E+00  2.41370E+00 -6.17984E-01  7.84034E-02  2.25348E-02  1.12426E-01  1.64866E-04  7.78613E-02  3.36166E-02  4.10522E-02  9.32843E-02    5757.43303566714
         1033  1.12955E+00  3.38983E+00  2.41122E+00 -6.70483E-01  9.00256E-02  2.15757E-02  1.10265E-01 -4.00026E-03  8.25876E-02  3.18616E-02  3.18866E-02  8.18216E-02    5820.31367313144
         1034  1.13778E+00  3.40255E+00  2.44814E+00 -7.12971E-01  8.34277E-02  2.17681E-02  1.18368E-01  8.44022E-03  7.82688E-02  5.23351E-02  3.79520E-02  1.01409E-01    5750.52979247674
         1035  1.15811E+00  3.38064E+00  2.43930E+00 -6.93391E-01  8.01034E-02  2.25099E-02  1.07248E-01  1.07470E-02  6.37785E-02  4.08102E-02  2.24736E-02  8.26852E-02    5791.37696779192
         1036  1.13463E+00  3.38051E+00  2.44102E+00 -6.57261E-01  8.63476E-02  2.23633E-02  9.80885E-02  1.36622E-03  7.62669E-02  3.64787E-02  3.24990E-02  8.75366E-02    5803.35008043312
         1037  1.10242E+00  3.39745E+00  2.46008E+00 -6.43368E-01  8.58214E-02  2.33777E-02  9.17986E-02 -6.83012E-03  6.33866E-02  2.79255E-02  2.37544E-02  7.57601E-02    5810.98493860347
         1038  1.13174E+00  3.35825E+00  2.43930E+00 -6.50274E-01  7.79453E-02  2.36126E-02  8.84268E-02 -1.17521E-02  7.93945E-02  2.24728E-02  3.02808E-02  8.08154E-02    5811.26441543548
         1039  1.10675E+00  3.39041E+00  2.41823E+00 -5.08959E-01  8.04156E-02  2.28175E-02  7.92803E-02 -9.49417E-03  7.75439E-02  2.58219E-02  2.36205E-02  7.22170E-02    5796.24557580604
         1040  1.11773E+00  3.37188E+00  2.41992E+00 -8.07126E-01  8.55080E-02  2.36482E-02  7.60583E-02  1.61516E-03  6.38527E-02  3.48260E-02  2.88040E-02  8.98248E-02    5874.55821626979
         1041  1.12173E+00  3.36833E+00  2.43166E+00 -4.86034E-01  6.86528E-02  2.36448E-02  7.57042E-02 -2.26792E-03  6.75774E-02  2.59362E-02  1.94603E-02  7.62040E-02    5770.12352944713
         1042  1.13273E+00  3.39675E+00  2.43984E+00 -7.33217E-01  8.89096E-02  2.24356E-02  9.04790E-02 -2.57866E-03  7.77559E-02  3.34560E-02  1.74598E-02  7.70666E-02    5749.64881001111
         1043  1.13782E+00  3.38896E+00  2.42944E+00 -5.94072E-01  7.68086E-02  2.18957E-02  9.06179E-02  2.40357E-03  7.70650E-02  3.52404E-02  2.40580E-02  8.43778E-02    5710.91666002926
         1044  1.09263E+00  3.43065E+00  2.43449E+00 -6.57931E-01  8.08574E-02  2.18239E-02  8.47881E-02  2.11784E-03  7.25203E-02  3.82840E-02  2.95007E-02  9.59185E-02    5751.36015606144
         1045  1.08749E+00  3.37573E+00  2.43057E+00 -6.71660E-01  7.96430E-02  2.29958E-02  8.71277E-02 -2.75970E-04  7.61945E-02  4.14214E-02  2.49458E-02  9.22399E-02    5758.29987511561
         1046  1.09417E+00  3.38804E+00  2.40722E+00 -7.33808E-01  7.26191E-02  2.28128E-02  8.17237E-02 -3.96512E-03  8.36116E-02  2.83188E-02  3.20324E-02  8.36404E-02    5782.12943822769
         1047  1.13824E+00  3.37637E+00  2.43661E+00 -6.34508E-01  8.29229E-02  2.17014E-02  9.31521E-02 -9.17346E-03  8.37631E-02  2.70455E-02  2.94768E-02  8.13110E-02    5775.01877496531
         1048  1.18328E+00  3.37318E+00  2.44195E+00 -6.19172E-01  8.33983E-02  2.20635E-02  8.73648E-02  1.46248E-03  7.54025E-02  3.02851E-02  2.60944E-02  7.74982E-02    5835.87030810909
         1049  1.15579E+00  3.38315E+00  2.39613E+00 -5.50146E-01  8.01209E-02  2.27533E-02  9.62528E-02  1.68364E-02  8.81469E-02  4.61146E-02  4.15646E-02  1.02315E-01    5850.87487084339
         1050  1.13636E+00  3.38495E+00  2.39746E+00 -7.28207E-01  8.33062E-02  2.24047E-02  9.19801E-02  1.30079E-02  7.86549E-02  4.23418E-02  2.62744E-02  8.68119E-02    5787.73103617616
         1051  1.14633E+00  3.40429E+00  2.43785E+00 -6.82912E-01  7.47560E-02  2.26605E-02  9.52639E-02  1.22362E-02  8.09349E-02  3.19018E-02  3.22288E-02  9.17508E-02    5861.30065465919
         1052  1.15566E+00  3.41203E+00  2.47806E+00 -6.84857E-01  8.48149E-02  2.38227E-02  1.18329E-01 -7.12976E-04  7.31283E-02  4.18567E-02  2.36941E-02  8.32616E-02    5893.64399110393
         1053  1.14628E+00  3.40006E+00  2.44711E+00 -6.17219E-01  8.15837E-02  2.29159E-02  1.09019E-01  6.58553E-03  7.32685E-02  4.63299E-02  2.65494E-02  9.56962E-02    5845.22477116195
         1054  1.13757E+00  3.39587E+00  2.44101E+00 -8.58512E-01  8.48634E-02  2.25719E-02  1.17926E-01 -2.51757E-03  9.10294E-02  3.06292E-02  2.83581E-02  8.14520E-02    5839.87975671711
         1055  1.12990E+00  3.37994E+00  2.45140E+00 -7.84574E-01  8.79365E-02  2.28895E-02  1.16642E-01  3.93230E-03  7.05889E-02  3.70650E-02  3.21378E-02  9.09186E-02    5805.78770544935
         1056  1.12155E+00  3.39423E+00  2.44152E+00 -3.91440E-01  7.06641E-02  2.26597E-02  8.94587E-02  4.09024E-04  7.31662E-02  3.28709E-02  2.47762E-02  8.34259E-02    5727.37980690822
         1057  1.12271E+00  3.38934E+00  2.42181E+00 -6.60142E-01  8.57816E-02  2.11935E-02  9.19348E-02 -4.53108E-03  7.29808E-02  3.16107E-02  3.18778E-02  9.32708E-02    5628.87580692712
         1058  1.10847E+00  3.38875E+00  2.43866E+00 -7.37137E-01  9.22314E-02  2.10677E-02  8.31360E-02 -3.03577E-04  6.56988E-02  3.11239E-02  2.52000E-02  7.24044E-02    5808.38069750267
         1059  1.10484E+00  3.38974E+00  2.44535E+00 -7.63400E-01  8.37193E-02  2.24882E-02  9.09174E-02 -2.18085E-03  6.99084E-02  3.32233E-02  2.64141E-02  8.62329E-02    5827.10476298316
         1060  1.12862E+00  3.39570E+00  2.43996E+00 -6.35050E-01  8.32025E-02  2.34523E-02  8.64866E-02  3.78114E-03  7.87911E-02  3.30744E-02  2.89255E-02  7.93839E-02    5713.33048714835
         1061  1.12104E+00  3.41497E+00  2.45278E+00 -6.68232E-01  9.02182E-02  2.23159E-02  9.00438E-02 -4.05423E-03  7.26171E-02  2.83846E-02  1.99090E-02  7.56957E-02    5735.47292969532
